Datetime,open,high,low,close,adj close,volume
2025-10-23 13:30:00+00:00,12.779999732971191,13.050000190734863,12.710000038146973,12.989999771118164,12.989999771118164,5471667
2025-10-23 14:30:00+00:00,12.985600471496582,13.109999656677246,12.949999809265137,13.024999618530273,13.024999618530273,4087769
2025-10-23 15:30:00+00:00,13.02929973602295,13.0600004196167,12.90999984741211,12.925000190734863,12.925000190734863,3865037
2025-10-23 16:30:00+00:00,12.925000190734863,13.050000190734863,12.920000076293945,12.994999885559082,12.994999885559082,2733980
2025-10-23 17:30:00+00:00,12.995599746704102,13.119999885559082,12.989999771118164,13.038299560546875,13.038299560546875,2636007
2025-10-23 18:30:00+00:00,13.039999961853027,13.1899995803833,12.994999885559082,13.154999732971191,13.154999732971191,3687963
2025-10-23 19:30:00+00:00,13.154999732971191,13.15999984741211,13.0600004196167,13.09000015258789,13.09000015258789,2221282
2025-10-24 13:30:00+00:00,13.220000267028809,13.270000457763672,13.09000015258789,13.145000457763672,13.145000457763672,4425487
2025-10-24 14:30:00+00:00,13.145000457763672,13.229999542236328,13.0600004196167,13.180000305175781,13.180000305175781,6331143
2025-10-24 15:30:00+00:00,13.1899995803833,13.220000267028809,13.09000015258789,13.154999732971191,13.154999732971191,3548389
2025-10-24 16:30:00+00:00,13.159899711608887,13.180000305175781,13.0600004196167,13.09000015258789,13.09000015258789,3220378
2025-10-24 17:30:00+00:00,13.095000267028809,13.140000343322754,13.039999961853027,13.045000076293945,13.045000076293945,2502585
2025-10-24 18:30:00+00:00,13.050000190734863,13.0600004196167,13.0,13.044099807739258,13.044099807739258,3665248
2025-10-24 19:30:00+00:00,13.048199653625488,13.050000190734863,12.9350004196167,12.989999771118164,12.989999771118164,3090278
2025-10-27 13:30:00+00:00,13.180000305175781,13.289999961853027,12.970000267028809,13.244999885559082,13.244999885559082,7117968
2025-10-27 14:30:00+00:00,13.246100425720215,13.359999656677246,13.15999984741211,13.345000267028809,13.345000267028809,8012730
2025-10-27 15:30:00+00:00,13.345800399780273,13.390000343322754,13.260000228881836,13.349900245666504,13.349900245666504,6759263
2025-10-27 16:30:00+00:00,13.34000015258789,13.479999542236328,13.34000015258789,13.46500015258789,13.46500015258789,5270378
2025-10-27 17:30:00+00:00,13.46500015258789,13.664999961853027,13.460100173950195,13.529899597167969,13.529899597167969,9191300
